ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6195765,Female,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,13504,2180,Core staff,2.0
6195766,Female,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,13504,2180,Core staff,2.0
6195767,Female,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,13504,2180,Core staff,2.0
6195768,Female,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,13504,2180,Core staff,2.0
6195769,Female,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,13504,2180,Core staff,2.0
6195770,Female,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,13504,2180,Core staff,2.0
5033479,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15140,233,Laborers,1.0
5033480,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15140,233,Laborers,1.0
6195771,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15140,233,Laborers,1.0
6195772,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15140,233,Laborers,1.0
6195773,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15140,233,Laborers,1.0
6195774,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,15140,233,Laborers,1.0
5033481,Female,N,N,1,189000.0,Working,Higher education,Married,House / apartment,14287,2271,Managers,3.0
6196032,Female,N,N,1,189000.0,Working,Higher education,Married,House / apartment,14287,2271,Managers,3.0
6196033,Female,N,N,1,189000.0,Working,Higher education,Married,House / apartment,14287,2271,Managers,3.0
6196034,Female,N,N,1,189000.0,Working,Higher education,Married,House / apartment,14287,2271,Managers,3.0
6196036,Female,N,N,1,189000.0,Working,Higher education,Married,House / apartment,14287,2271,Managers,3.0
6196037,Female,N,N,1,189000.0,Working,Higher education,Married,House / apartment,14287,2271,Managers,3.0
6196038,Female,N,N,1,189000.0,Working,Higher education,Married,House / apartment,14287,2271,Managers,3.0
5033482,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196045,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196047,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196048,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196049,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196050,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196051,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196052,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196053,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196054,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
6196055,Female,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,12297,384,Managers,2.0
5033484,Male,Y,N,1,202500.0,State servant,Secondary / secondary special,Married,With parents,12119,2029,Drivers,3.0
6196369,Male,Y,N,1,202500.0,State servant,Secondary / secondary special,Married,With parents,12119,2029,Drivers,3.0
6196370,Male,Y,N,1,202500.0,State servant,Secondary / secondary special,Married,With parents,12119,2029,Drivers,3.0
6196371,Male,Y,N,1,202500.0,State servant,Secondary / secondary special,Married,With parents,12119,2029,Drivers,3.0
5033488,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195810,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195811,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195812,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195813,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195814,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195816,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195817,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195818,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195819,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
6195820,Female,N,N,0,112500.0,Working,Higher education,Married,With parents,10650,3702,Core staff,2.0
5033493,Male,N,N,0,225000.0,Working,Higher education,Married,House / apartment,17262,2760,Drivers,2.0
5033495,Female,N,Y,3,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14566,1480,Laborers,5.0
5033496,Male,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,9956,444,Managers,3.0
5566431,Male,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,9956,444,Managers,3.0
5566432,Male,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,9956,444,Managers,3.0
5566433,Male,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,9956,444,Managers,3.0
5033497,Female,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,17231,79,Laborers,2.0
5463005,Female,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,17231,79,Laborers,2.0
5463006,Female,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,17231,79,Laborers,2.0
5463007,Female,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,17231,79,Laborers,2.0
5463008,Female,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,17231,79,Laborers,2.0
5463009,Female,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,17231,79,Laborers,2.0
5033499,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,16031,1237,Sales staff,3.0
5033500,Male,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17578,1997,Laborers,2.0
5463220,Male,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17578,1997,Laborers,2.0
5463221,Male,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17578,1997,Laborers,2.0
5463222,Male,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17578,1997,Laborers,2.0
5033501,Male,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,15487,3093,Laborers,2.0
5470816,Male,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,15487,3093,Laborers,2.0
5470818,Male,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,15487,3093,Laborers,2.0
5470819,Male,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,15487,3093,Laborers,2.0
5033505,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471001,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471002,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471003,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471004,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471005,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471006,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471007,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471008,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471009,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5471010,Male,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,13408,444,Laborers,3.0
5033506,Male,Y,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9883,780,Sales staff,1.0
5033507,Female,N,N,1,72000.0,Working,Higher education,Married,House / apartment,10015,568,Secretaries,3.0
5471384,Female,N,N,1,72000.0,Working,Higher education,Married,House / apartment,10015,568,Secretaries,3.0
5471385,Female,N,N,1,72000.0,Working,Higher education,Married,House / apartment,10015,568,Secretaries,3.0
5471386,Female,N,N,1,72000.0,Working,Higher education,Married,House / apartment,10015,568,Secretaries,3.0
5033509,Male,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,20687,4098,Drivers,2.0
5471387,Male,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,20687,4098,Drivers,2.0
5471389,Male,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,20687,4098,Drivers,2.0
5033511,Female,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,13970,292,Sales staff,4.0
5503583,Female,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,13970,292,Sales staff,4.0
6195897,Female,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,13970,292,Sales staff,4.0
6195898,Female,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,13970,292,Sales staff,4.0
6195901,Female,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,13970,292,Sales staff,4.0
5033513,Male,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,15395,1541,Drivers,2.0
6196148,Male,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,15395,1541,Drivers,2.0
6196149,Male,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,15395,1541,Drivers,2.0
5033514,Female,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,15952,384,Sales staff,3.0
6196167,Female,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,15952,384,Sales staff,3.0
6196168,Female,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,15952,384,Sales staff,3.0
6196169,Female,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,15952,384,Sales staff,3.0
5033515,Female,Y,N,0,441000.0,Working,Secondary / secondary special,Married,House / apartment,14394,5316,Laborers,2.0
6196176,Female,Y,N,0,441000.0,Working,Secondary / secondary special,Married,House / apartment,14394,5316,Laborers,2.0
5033516,Female,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19817,4675,Cleaning staff,2.0
6196381,Female,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19817,4675,Cleaning staff,2.0
6196383,Female,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19817,4675,Cleaning staff,2.0
6196384,Female,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19817,4675,Cleaning staff,2.0
6196385,Female,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19817,4675,Cleaning staff,2.0
6196386,Female,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19817,4675,Cleaning staff,2.0
6196387,Female,N,Y,0,227250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19817,4675,Cleaning staff,2.0
5033520,Female,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,12559,5862,Medicine staff,5.0
5566436,Female,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,12559,5862,Medicine staff,5.0
5566437,Female,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,12559,5862,Medicine staff,5.0
5566438,Female,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,12559,5862,Medicine staff,5.0
5033521,Female,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18688,2029,Sales staff,2.0
5471410,Female,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18688,2029,Sales staff,2.0
5471411,Female,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18688,2029,Sales staff,2.0
5471412,Female,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,18688,2029,Sales staff,2.0
5033524,Male,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16425,810,Drivers,2.0
5471429,Male,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16425,810,Drivers,2.0
5471430,Male,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16425,810,Drivers,2.0
5471431,Male,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16425,810,Drivers,2.0
5471433,Male,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16425,810,Drivers,2.0
5033528,Male,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,14878,6685,Managers,3.0
5565702,Male,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,14878,6685,Managers,3.0
5565703,Male,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,14878,6685,Managers,3.0
6196390,Male,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,14878,6685,Managers,3.0
6196392,Male,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,14878,6685,Managers,3.0
6196393,Male,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,14878,6685,Managers,3.0
6196394,Male,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,14878,6685,Managers,3.0
6196395,Male,N,Y,1,292500.0,Working,Higher education,Married,House / apartment,14878,6685,Managers,3.0
5033531,Male,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,10873,264,Managers,4.0
5471435,Male,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,10873,264,Managers,4.0
5471436,Male,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,10873,264,Managers,4.0
5471437,Male,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,10873,264,Managers,4.0
5471438,Male,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,10873,264,Managers,4.0
5471439,Male,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,10873,264,Managers,4.0
5033532,Female,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,10335,264,Core staff,2.0
5471449,Female,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,10335,264,Core staff,2.0
5471450,Female,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,10335,264,Core staff,2.0
5471451,Female,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,10335,264,Core staff,2.0
5471452,Female,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,10335,264,Core staff,2.0
5033533,Male,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10992,3064,Drivers,2.0
5471470,Male,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10992,3064,Drivers,2.0
5471471,Male,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10992,3064,Drivers,2.0
5033538,Female,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,13234,1753,Laborers,5.0
5033539,Female,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,13234,1753,Laborers,5.0
6196248,Female,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,13234,1753,Laborers,5.0
6196249,Female,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,13234,1753,Laborers,5.0
6196250,Female,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,13234,1753,Laborers,5.0
6196251,Female,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,13234,1753,Laborers,5.0
6196252,Female,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,13234,1753,Laborers,5.0
5033544,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471087,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471088,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471089,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471090,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471091,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471092,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471093,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471094,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471095,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471096,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5471097,Male,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,10054,598,Managers,2.0
5033545,Female,Y,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,14692,1360,Laborers,2.0
5471119,Female,Y,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,14692,1360,Laborers,2.0
5471120,Female,Y,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,14692,1360,Laborers,2.0
5471121,Female,Y,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,14692,1360,Laborers,2.0
5471122,Female,Y,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,14692,1360,Laborers,2.0
5471123,Female,Y,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,14692,1360,Laborers,2.0
5471124,Female,Y,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,14692,1360,Laborers,2.0
5033547,Male,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9417,445,Laborers,1.0
5471488,Male,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9417,445,Laborers,1.0
5471489,Male,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9417,445,Laborers,1.0
5471490,Male,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9417,445,Laborers,1.0
5471492,Male,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9417,445,Laborers,1.0
5471493,Male,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,9417,445,Laborers,1.0
5033548,Male,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10276,2607,Laborers,1.0
5471494,Male,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10276,2607,Laborers,1.0
5471495,Male,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,10276,2607,Laborers,1.0
5033550,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
5033551,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
5503609,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
5503610,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196253,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196254,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196255,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196257,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196258,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196259,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196260,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196261,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196262,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196263,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196266,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196267,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196268,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
6196269,Male,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17018,9485,Drivers,2.0
5033554,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5033556,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566465,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566467,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566468,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566469,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566471,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566472,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566474,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566475,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566476,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566477,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566478,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5566479,Female,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,16034,1022,Medicine staff,2.0
5033558,Female,N,N,2,382500.0,State servant,Secondary / secondary special,Married,House / apartment,18946,4827,Security staff,4.0
5463066,Female,N,N,2,382500.0,State servant,Secondary / secondary special,Married,House / apartment,18946,4827,Security staff,4.0
5463068,Female,N,N,2,382500.0,State servant,Secondary / secondary special,Married,House / apartment,18946,4827,Security staff,4.0
5463070,Female,N,N,2,382500.0,State servant,Secondary / secondary special,Married,House / apartment,18946,4827,Security staff,4.0
5033560,Male,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,20159,1299,High skill tech staff,2.0
5471159,Male,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,20159,1299,High skill tech staff,2.0
5471160,Male,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,20159,1299,High skill tech staff,2.0
5471161,Male,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,20159,1299,High skill tech staff,2.0
5033565,Female,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,With parents,17197,2362,Managers,2.0
5398698,Female,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,With parents,17197,2362,Managers,2.0
5398699,Female,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,With parents,17197,2362,Managers,2.0
5033566,Female,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,19150,1511,Managers,2.0
6045726,Female,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,19150,1511,Managers,2.0
6045727,Female,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,19150,1511,Managers,2.0
6045729,Female,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,19150,1511,Managers,2.0
6045730,Female,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,19150,1511,Managers,2.0
6045731,Female,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,19150,1511,Managers,2.0
5033567,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
5033569,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045744,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045745,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045747,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045748,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045749,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045750,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045751,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045752,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045753,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045754,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045755,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045757,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
6045758,Female,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,16299,1450,Sales staff,2.0
5033570,Female,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14402,475,High skill tech staff,3.0
5566235,Female,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14402,475,High skill tech staff,3.0
5566236,Female,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14402,475,High skill tech staff,3.0
5566237,Female,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14402,475,High skill tech staff,3.0
5566238,Female,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14402,475,High skill tech staff,3.0
5566239,Female,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14402,475,High skill tech staff,3.0
5566240,Female,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14402,475,High skill tech staff,3.0
5033572,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566347,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
